from_postcode,to_postcode,from_lat,from_long,to_lat,to_long,from_loc_identified,to_loc_identified,route_locs_identified,time_min,distance_km,imputed,no_route
E01030258, NR47UY,52.46958519,1.745215296,52.61808466,1.221066848, True, True, True,37,50.4,0,0
E01030053, NR47UY,52.355469,1.332005,52.61808466,1.221066848, True, True, True,32,41.8,0,0
E01030187, NR47UY,52.2071916,1.587887727,52.61808466,1.221066848, True, True, True,53,73.3,0,0
E01030229, NR47UY,52.35561136,1.553753585,52.61808466,1.221066848, True, True, True,38,54.5,0,0
E01026726, NR47UY,52.69521172,0.356574966,52.61808466,1.221066848, True, True, True,50,71.6,0,0
E01026827, NR47UY,52.63654494,1.281762252,52.61808466,1.221066848, True, True, True,8,6.5,0,0
E01026759, NR47UY,52.81543598,1.374960295,52.61808466,1.221066848, True, True, True,28,34.3,0,0
E01026749, NR47UY,52.83168527,0.861966595,52.61808466,1.221066848, True, True, True,29,40.8,0,0
E01030226, NR47UY,52.44544712,1.574367538,52.61808466,1.221066848, True, True, True,28,38.8,0,0
E01026791, NR47UY,52.63927189,1.229040514,52.61808466,1.221066848, True, True, True,6,4.4,0,0
E01030290, NR47UY,52.46794924,1.71526653,52.61808466,1.221066848, True, True, True,35,48.2,0,0
E01026466, NR47UY,52.42636751,0.749848192,52.61808466,1.221066848, True, True, True,31,44,0,0
E01026579, NR47UY,52.67761744,1.408827749,52.61808466,1.221066848, True, True, True,18,23.7,0,0
E01030053, NR47UY,52.355469,1.332005,52.61808466,1.221066848, True, True, True,32,41.8,0,0
E01026529, NR47UY,52.65953035,1.250871655,52.61808466,1.221066848, True, True, True,9,8.2,0,0
E01026884, NR47UY,52.56482379,1.119430134,52.61808466,1.221066848, True, True, True,11,12.4,0,0
E01026886, NR47UY,52.447314,1.192319,52.61808466,1.221066848, True, True, True,20,27.5,0,0
E01026827, NR47UY,52.63654494,1.281762252,52.61808466,1.221066848, True, True, True,8,6.5,0,0
E01026939, NR47UY,52.48340518,1.228358736,52.61808466,1.221066848, True, True, True,17,20,0,0
E01026501, NR47UY,52.78377,1.273303,52.61808466,1.221066848, True, True, True,21,24.4,0,0
E01030242, NR47UY,52.49862608,1.740788174,52.61808466,1.221066848, True, True, True,42,55.1,0,0
E01030238, NR47UY,52.45493724,1.705129575,52.61808466,1.221066848, True, True, True,33,46.9,0,0
E01030240, NR47UY,52.49228181,1.749960358,52.61808466,1.221066848, True, True, True,40,53.2,0,0
E01030226, NR47UY,52.44544712,1.574367538,52.61808466,1.221066848, True, True, True,28,38.8,0,0
E01026543, NR47UY,52.65799617,1.30111841,52.61808466,1.221066848, True, True, True,11,10.1,0,0
E01026770, NR47UY,52.94320913,1.210169553,52.61808466,1.221066848, True, True, True,39,47,0,0
E01026571, NR47UY,52.63725424,1.337134613,52.61808466,1.221066848, True, True, True,14,13.1,0,0
E01026918, NR47UY,52.64635137,1.236392,52.61808466,1.221066848, True, True, True,6,5.4,0,0
E01026639, NR47UY,52.621638,1.733522085,52.61808466,1.221066848, True, True, True,33,41.9,0,0
E01026740, NR47UY,52.816885,1.45954,52.61808466,1.221066848, True, True, True,32,40.9,0,0
E01026801, NR47UY,52.65176827,1.298046149,52.61808466,1.221066848, True, True, True,10,9.7,0,0
E01026423, NR47UY,52.511642,1.023304775,52.61808466,1.221066848, True, True, True,17,21.6,0,0
E01026732, NR47UY,52.895197,1.204149,52.61808466,1.221066848, True, True, True,33,40.4,0,0
E01026762, NR47UY,52.90778461,1.337989593,52.61808466,1.221066848, True, True, True,31,39.5,0,0
E01026825, NR47UY,52.638488,1.276541354,52.61808466,1.221066848, True, True, True,8,6.2,0,0
E01026618, NR47UY,52.56671054,1.722185525,52.61808466,1.221066848, True, True, True,35,45.7,0,0
E01026516, NR47UY,52.73215038,1.362132727,52.61808466,1.221066848, True, True, True,20,22.4,0,0
E01026870, NR47UY,52.57132564,1.110902839,52.61808466,1.221066848, True, True, True,12,12.8,0,0
E01026535, NR47UY,52.716386,1.221009,52.61808466,1.221066848, True, True, True,17,16.7,0,0
E01026541, NR47UY,52.66563495,1.312596938,52.61808466,1.221066848, True, True, True,13,11.8,0,0
E01026868, NR47UY,52.63137794,1.249004505,52.61808466,1.221066848, True, True, True,5,4,0,0
E01026527, NR47UY,52.66752129,1.262146013,52.61808466,1.221066848, True, True, True,10,9.1,0,0
E01033437, NR47UY,52.62492631,1.282695302,52.61808466,1.221066848, True, True, True,9,7.4,0,0
E01026753, NR47UY,52.82065692,1.389617294,52.61808466,1.221066848, True, True, True,29,34.9,0,0
E01033538, NR47UY,52.66080979,1.163123517,52.61808466,1.221066848, True, True, True,7,8.7,0,0
E01026526, NR47UY,52.67008855,1.261997123,52.61808466,1.221066848, True, True, True,11,10.1,0,0
E01026531, NR47UY,52.65869671,1.267108754,52.61808466,1.221066848, True, True, True,9,8.5,0,0
E01026860, NR47UY,52.62332792,1.248378249,52.61808466,1.221066848, True, True, True,6,4.4,0,0
E01018097, NR47UY,52.72266523,0.108232637,52.61808466,1.221066848, True, True, True,61,91.4,0,0
E01026773, NR47UY,52.9366972,1.209538335,52.61808466,1.221066848, True, True, True,38,46.7,0,0
E01026498, NR47UY,52.63696052,1.54341962,52.61808466,1.221066848, True, True, True,21,27.6,0,0
E01026557, NR47UY,52.65605453,1.322624124,52.61808466,1.221066848, True, True, True,12,11.2,0,0
E01026428, NR47UY,52.68616701,0.932244471,52.61808466,1.221066848, True, True, True,18,25,0,0
E01030290, NR47UY,52.46794924,1.71526653,52.61808466,1.221066848, True, True, True,35,48.2,0,0
E01026439, NR47UY,52.43933072,0.934183,52.61808466,1.221066848, True, True, True,26,35.5,0,0
E01026557, NR47UY,52.65605453,1.322624124,52.61808466,1.221066848, True, True, True,12,11.2,0,0
E01026850, NR47UY,52.63164803,1.313234617,52.61808466,1.221066848, True, True, True,11,8.9,0,0
E01026735, NR47UY,52.9303512,1.30125388,52.61808466,1.221066848, True, True, True,33,40.5,0,0
E01026578, NR47UY,52.66985881,1.371340127,52.61808466,1.221066848, True, True, True,16,21.6,0,0
E01026554, NR47UY,52.663301,1.327131563,52.61808466,1.221066848, True, True, True,13,12.5,0,0
E01026630, NR47UY,52.57706912,1.726577902,52.61808466,1.221066848, True, True, True,35,44.9,0,0
E01026715, NR47UY,52.5992271,0.21307,52.61808466,1.221066848, True, True, True,56,79.4,0,0
E01030250, NR47UY,52.47632772,1.7487347,52.61808466,1.221066848, True, True, True,38,51.5,0,0
E01018066, NR47UY,52.626963,0.167477,52.61808466,1.221066848, True, True, True,60,87.7,0,0
E01026451, NR47UY,52.630013,0.896593,52.61808466,1.221066848, True, True, True,21,28.8,0,0
E01026633, NR47UY,52.59639463,1.719283002,52.61808466,1.221066848, True, True, True,33,42.5,0,0
E01026794, NR47UY,52.641001,1.211153767,52.61808466,1.221066848, True, True, True,6,4.8,0,0
E01026528, NR47UY,52.66680484,1.251900149,52.61808466,1.221066848, True, True, True,10,8.7,0,0
E01026901, NR47UY,52.4077163,1.305679244,52.61808466,1.221066848, True, True, True,27,35.2,0,0
E01026740, NR47UY,52.816885,1.45954,52.61808466,1.221066848, True, True, True,32,40.9,0,0
E01026519, NR47UY,52.6862909,1.218421721,52.61808466,1.221066848, True, True, True,13,11.8,0,0
E01026772, NR47UY,52.937996,1.19911,52.61808466,1.221066848, True, True, True,38,46.5,0,0
E01026839, NR47UY,52.62404952,1.274087519,52.61808466,1.221066848, True, True, True,7,6.3,0,0
E01026852, NR47UY,52.61572795,1.288773974,52.61808466,1.221066848, True, True, True,8,7.4,0,0
E01026773, NR47UY,52.9366972,1.209538335,52.61808466,1.221066848, True, True, True,38,46.7,0,0
E01030295, NR47UY,52.38972802,1.644910659,52.61808466,1.221066848, True, True, True,34,49.8,0,0
E01026638, NR47UY,52.70502586,1.633161557,52.61808466,1.221066848, True, True, True,29,38.1,0,0
E01026640, NR47UY,52.62494348,1.729584074,52.61808466,1.221066848, True, True, True,33,41.9,0,0
E01026589, NR47UY,52.65712217,1.720580999,52.61808466,1.221066848, True, True, True,34,42.4,0,0
E01030247, NR47UY,52.48081,1.75529,52.61808466,1.221066848, True, True, True,38,51.9,0,0
E01026614, NR47UY,52.57745581,1.661338,52.61808466,1.221066848, True, True, True,35,45.4,0,0
E01030246, NR47UY,52.48403193,1.748874779,52.61808466,1.221066848, True, True, True,39,52,0,0
E01030229, NR47UY,52.35561136,1.553753585,52.61808466,1.221066848, True, True, True,38,54.5,0,0
E01030269, NR47UY,52.47909378,1.702947838,52.61808466,1.221066848, True, True, True,37,49.5,0,0
E01026425, NR47UY,52.67512388,0.93841361,52.61808466,1.221066848, True, True, True,17,24.1,0,0
E01026929, NR47UY,52.58550617,1.377629847,52.61808466,1.221066848, True, True, True,12,16,0,0
E01033040, NR47UY,52.56728598,0.848505437,52.61808466,1.221066848, True, True, True,24,29.2,0,0
E01026442, NR47UY,52.77226838,0.835542789,52.61808466,1.221066848, True, True, True,29,38.2,0,0
E01026902, NR47UY,52.40180326,1.300678526,52.61808466,1.221066848, True, True, True,27,35.1,0,0
E01026948, NR47UY,52.559001,1.053086,52.61808466,1.221066848, True, True, True,15,16.6,0,0
E01000346, NR47UY,51.44552358,0.109208925,52.61808466,1.221066848, True, True, True,118,193.1,0,0
E01026906, NR47UY,52.59657696,1.168593215,52.61808466,1.221066848, True, True, True,6,5.9,0,0
E01026931, NR47UY,52.38248687,1.081581988,52.61808466,1.221066848, True, True, True,30,40.1,0,0
E01026821, NR47UY,52.60303857,1.283568271,52.61808466,1.221066848, True, True, True,8,9.6,0,0
E01026766, NR47UY,52.88427545,1.330636331,52.61808466,1.221066848, True, True, True,30,37.5,0,0
E01026531, NR47UY,52.65869671,1.267108754,52.61808466,1.221066848, True, True, True,9,8.5,0,0
E01026894, NR47UY,52.44518964,1.36413858,52.61808466,1.221066848, True, True, True,26,32.6,0,0
E01026767, NR47UY,52.75762285,1.434026,52.61808466,1.221066848, True, True, True,27,34.9,0,0
E01030232, NR47UY,52.44643208,1.441231416,52.61808466,1.221066848, True, True, True,28,39,0,0
E01026761, NR47UY,52.82547194,1.377520419,52.61808466,1.221066848, True, True, True,29,34.5,0,0
E01026730, NR47UY,52.8511203,1.05865944,52.61808466,1.221066848, True, True, True,32,39.7,0,0
E01026503, NR47UY,52.79809019,1.256188354,52.61808466,1.221066848, True, True, True,23,27,0,0
E01026577, NR47UY,52.6271872,1.336604477,52.61808466,1.221066848, True, True, True,14,16.2,0,0
E01030058, NR47UY,52.329834,1.232805,52.61808466,1.221066848, True, True, True,32,43.9,0,0
E01026883, NR47UY,52.62575429,1.202905359,52.61808466,1.221066848, True, True, True,2,2.2,0,0
E01026939, NR47UY,52.48340518,1.228358736,52.61808466,1.221066848, True, True, True,17,20,0,0
E01026744, NR47UY,52.7151387,1.417604976,52.61808466,1.221066848, True, True, True,22,28.3,0,0
E01026454, NR47UY,52.67696062,0.928520488,52.61808466,1.221066848, True, True, True,17,24.9,0,0
E01026769, NR47UY,52.713629,1.472342,52.61808466,1.221066848, True, True, True,25,32.5,0,0
E01030055, NR47UY,52.31522267,1.077872701,52.61808466,1.221066848, True, True, True,32,44.3,0,0
E01026941, NR47UY,52.53670039,1.295883742,52.61808466,1.221066848, True, True, True,13,16.7,0,0
E01030053, NR47UY,52.355469,1.332005,52.61808466,1.221066848, True, True, True,32,41.8,0,0
E01033435, NR47UY,52.63684324,1.219285,52.61808466,1.221066848, True, True, True,8,8.6,0,0
E01026576, NR47UY,52.64046121,1.36648977,52.61808466,1.221066848, True, True, True,16,19.3,0,0
E01026703, NR47UY,52.88028935,0.521044,52.61808466,1.221066848, True, True, True,57,83.8,0,0
E01026446, NR47UY,52.65151401,0.777978058,52.61808466,1.221066848, True, True, True,25,36.2,0,0
E01030282, NR47UY,52.32743036,1.677952628,52.61808466,1.221066848, True, True, True,40,56.9,0,0
E01026488, NR47UY,52.57105435,0.824854486,52.61808466,1.221066848, True, True, True,29,37.6,0,0
E01030279, NR47UY,52.49343391,1.737443855,52.61808466,1.221066848, True, True, True,42,54.6,0,0
E01026751, NR47UY,52.88221261,1.423961744,52.61808466,1.221066848, True, True, True,36,44.6,0,0
E01026520, NR47UY,52.67144468,1.238145656,52.61808466,1.221066848, True, True, True,10,9.5,0,0
E01030238, NR47UY,52.45493724,1.705129575,52.61808466,1.221066848, True, True, True,33,46.9,0,0
E01026693, NR47UY,52.76159517,0.426206594,52.61808466,1.221066848, True, True, True,48,68.9,0,0
E01026618, NR47UY,52.56671054,1.722185525,52.61808466,1.221066848, True, True, True,35,45.7,0,0
E01026913, NR47UY,52.5560133,1.21306218,52.61808466,1.221066848, True, True, True,9,10.5,0,0
E01026825, NR47UY,52.638488,1.276541354,52.61808466,1.221066848, True, True, True,8,6.2,0,0
E01026590, NR47UY,52.65173134,1.719139,52.61808466,1.221066848, True, True, True,33,41.9,0,0
E01030288, NR47UY,52.46238408,1.713751851,52.61808466,1.221066848, True, True, True,35,48.2,0,0
E01026606, NR47UY,52.71449926,1.68451,52.61808466,1.221066848, True, True, True,33,42.5,0,0
E01030295, NR47UY,52.38972802,1.644910659,52.61808466,1.221066848, True, True, True,34,49.8,0,0
E01020820, NR47UY,54.69973271,-1.592998462,52.61808466,1.221066848, True, True, True,223,370.8,0,0
E01030278, NR47UY,52.48998213,1.73367327,52.61808466,1.221066848, True, True, True,38,50.8,0,0
E01026654, NR47UY,52.84548547,0.503896,52.61808466,1.221066848, True, True, True,53,77.6,0,0
E01026630, NR47UY,52.57706912,1.726577902,52.61808466,1.221066848, True, True, True,35,44.9,0,0
E01026631, NR47UY,52.57380838,1.728722327,52.61808466,1.221066848, True, True, True,35,46.1,0,0
E01030278, NR47UY,52.48998213,1.73367327,52.61808466,1.221066848, True, True, True,38,50.8,0,0
E01026901, NR47UY,52.4077163,1.305679244,52.61808466,1.221066848, True, True, True,27,35.2,0,0
E01026528, NR47UY,52.66680484,1.251900149,52.61808466,1.221066848, True, True, True,10,8.7,0,0
E01026426, NR47UY,52.68124837,0.941295997,52.61808466,1.221066848, True, True, True,17,24.3,0,0
E01026569, NR47UY,52.64271834,1.346200306,52.61808466,1.221066848, True, True, True,16,19.8,0,0
E01026730, NR47UY,52.8511203,1.05865944,52.61808466,1.221066848, True, True, True,32,39.7,0,0
E01026531, NR47UY,52.65869671,1.267108754,52.61808466,1.221066848, True, True, True,9,8.5,0,0
E01026627, NR47UY,52.67997408,1.698017068,52.61808466,1.221066848, True, True, True,34,43.7,0,0
E01026627, NR47UY,52.67997408,1.698017068,52.61808466,1.221066848, True, True, True,34,43.7,0,0
E01026891, NR47UY,52.37567484,1.104398705,52.61808466,1.221066848, True, True, True,29,38.6,0,0
E01026853, NR47UY,52.61974554,1.294040553,52.61808466,1.221066848, True, True, True,9,7.5,0,0
E01026574, NR47UY,52.63650239,1.362430596,52.61808466,1.221066848, True, True, True,15,18.8,0,0
E01026575, NR47UY,52.62900227,1.361456005,52.61808466,1.221066848, True, True, True,13,17.3,0,0
E01026886, NR47UY,52.447314,1.192319,52.61808466,1.221066848, True, True, True,20,27.5,0,0
E01033042, NR47UY,52.7210127,0.982020331,52.61808466,1.221066848, True, True, True,18,24.3,0,0
E01026820, NR47UY,52.608346,1.284542,52.61808466,1.221066848, True, True, True,8,7.3,0,0
E01026499, NR47UY,52.79269131,1.251704946,52.61808466,1.221066848, True, True, True,21,23.9,0,0
E01026864, NR47UY,52.64511487,1.249520684,52.61808466,1.221066848, True, True, True,8,7.1,0,0
E01026528, NR47UY,52.66680484,1.251900149,52.61808466,1.221066848, True, True, True,10,8.7,0,0
E01026741, NR47UY,52.94570756,1.092278815,52.61808466,1.221066848, True, True, True,40,48.1,0,0
E01026907, NR47UY,52.6014454,1.177201657,52.61808466,1.221066848, True, True, True,5,4.6,0,0
E01026876, NR47UY,52.54531688,1.40839,52.61808466,1.221066848, True, True, True,17,23,0,0
E01026857, NR47UY,52.61909645,1.278224607,52.61808466,1.221066848, True, True, True,7,6.4,0,0
E01026568, NR47UY,52.67659992,1.208002427,52.61808466,1.221066848, True, True, True,13,12.1,0,0
E01026757, NR47UY,52.82904544,1.395052185,52.61808466,1.221066848, True, True, True,30,36.3,0,0
E01026861, NR47UY,52.62994794,1.241789012,52.61808466,1.221066848, True, True, True,4,3.5,0,0
E01026939, NR47UY,52.48340518,1.228358736,52.61808466,1.221066848, True, True, True,17,20,0,0
E01026557, NR47UY,52.65605453,1.322624124,52.61808466,1.221066848, True, True, True,12,11.2,0,0
E01026454, NR47UY,52.67696062,0.928520488,52.61808466,1.221066848, True, True, True,17,24.9,0,0
E01026810, NR47UY,52.61366079,1.251946852,52.61808466,1.221066848, True, True, True,6,4.9,0,0
E01026887, NR47UY,52.39834415,1.204204052,52.61808466,1.221066848, True, True, True,24,31.7,0,0
E01026523, NR47UY,52.77385187,1.164245283,52.61808466,1.221066848, True, True, True,24,27.6,0,0
E01026580, NR47UY,52.70660787,1.399953849,52.61808466,1.221066848, True, True, True,20,26.9,0,0
E01026516, NR47UY,52.73215038,1.362132727,52.61808466,1.221066848, True, True, True,20,22.4,0,0
E01026819, NR47UY,52.61133149,1.298417042,52.61808466,1.221066848, True, True, True,9,8.1,0,0
E01026453, NR47UY,52.67988653,0.855830197,52.61808466,1.221066848, True, True, True,20,29.8,0,0
E01026849, NR47UY,52.62552625,1.320191081,52.61808466,1.221066848, True, True, True,13,15,0,0
E01026897, NR47UY,52.51466824,1.166451835,52.61808466,1.221066848, True, True, True,13,15.8,0,0
E01026739, NR47UY,52.92495873,1.030667229,52.61808466,1.221066848, True, True, True,35,49,0,0
E01026789, NR47UY,52.80424125,1.336428054,52.61808466,1.221066848, True, True, True,26,31.9,0,0
E01026736, NR47UY,52.92899208,1.286059309,52.61808466,1.221066848, True, True, True,34,41.6,0,0
E01026921, NR47UY,52.58155998,1.118419299,52.61808466,1.221066848, True, True, True,11,11.4,0,0
E01026497, NR47UY,52.63850393,1.54984277,52.61808466,1.221066848, True, True, True,22,28.5,0,0
E01026569, NR47UY,52.64271834,1.346200306,52.61808466,1.221066848, True, True, True,16,19.8,0,0
E01026852, NR47UY,52.61572795,1.288773974,52.61808466,1.221066848, True, True, True,8,7.4,0,0
E01026547, NR47UY,52.76232446,1.100194879,52.61808466,1.221066848, True, True, True,20,26.9,0,0
E01026830, NR47UY,52.64510429,1.285745162,52.61808466,1.221066848, True, True, True,10,8.7,0,0
E01026483, NR47UY,52.767567,0.942567848,52.61808466,1.221066848, True, True, True,23,31.2,0,0
E01026915, NR47UY,52.55772108,1.233889992,52.61808466,1.221066848, True, True, True,10,9.9,0,0
E01026754, NR47UY,52.8205183,1.403561695,52.61808466,1.221066848, True, True, True,31,36,0,0
E01026559, NR47UY,52.64771757,1.322937922,52.61808466,1.221066848, True, True, True,12,11.5,0,0
E01026860, NR47UY,52.62332792,1.248378249,52.61808466,1.221066848, True, True, True,6,4.4,0,0
E01026871, NR47UY,52.57927811,1.102933219,52.61808466,1.221066848, True, True, True,12,12.6,0,0
E01026462, NR47UY,52.73524768,0.891686698,52.61808466,1.221066848, True, True, True,23,31.5,0,0
E01026738, NR47UY,52.859248,1.392206187,52.61808466,1.221066848, True, True, True,33,39.3,0,0
E01026529, NR47UY,52.65953035,1.250871655,52.61808466,1.221066848, True, True, True,9,8.2,0,0
E01026947, NR47UY,52.620657,1.067751,52.61808466,1.221066848, True, True, True,10,12.5,0,0
E01026423, NR47UY,52.511642,1.023304775,52.61808466,1.221066848, True, True, True,17,21.6,0,0
E01026776, NR47UY,52.77157375,1.513303532,52.61808466,1.221066848, True, True, True,29,38.4,0,0
E01026880, NR47UY,52.561105,1.443447363,52.61808466,1.221066848, True, True, True,16,22,0,0
E01026485, NR47UY,52.61597,0.944939,52.61808466,1.221066848, True, True, True,17,22.1,0,0
E01026881, NR47UY,52.59801896,1.251038457,52.61808466,1.221066848, True, True, True,5,4.4,0,0
E01030058, NR47UY,52.329834,1.232805,52.61808466,1.221066848, True, True, True,32,43.9,0,0
E01026723, NR47UY,52.70711991,0.413604507,52.61808466,1.221066848, True, True, True,44,64.4,0,0
E01018093, NR47UY,52.66357406,0.150743316,52.61808466,1.221066848, True, True, True,58,85,0,0
E01026503, NR47UY,52.79809019,1.256188354,52.61808466,1.221066848, True, True, True,23,27,0,0
E01026663, NR47UY,52.75401228,0.432053884,52.61808466,1.221066848, True, True, True,46,67.9,0,0
E01026760, NR47UY,52.816656,1.387079,52.61808466,1.221066848, True, True, True,29,35.4,0,0
E01026664, NR47UY,52.751493,0.441398,52.61808466,1.221066848, True, True, True,46,67.1,0,0
E01030277, NR47UY,52.49133681,1.742600271,52.61808466,1.221066848, True, True, True,42,54.7,0,0
E01030274, NR47UY,52.45671839,1.722006068,52.61808466,1.221066848, True, True, True,34,47.9,0,0
E01030292, NR47UY,52.44962255,1.586173882,52.61808466,1.221066848, True, True, True,28,40.2,0,0
E01030293, NR47UY,52.44757881,1.625724363,52.61808466,1.221066848, True, True, True,28,40.9,0,0
E01030226, NR47UY,52.44544712,1.574367538,52.61808466,1.221066848, True, True, True,28,38.8,0,0
E01026591, NR47UY,52.66056384,1.721258228,52.61808466,1.221066848, True, True, True,35,43.8,0,0
E01026768, NR47UY,52.76147197,1.375660306,52.61808466,1.221066848, True, True, True,23,26.1,0,0
E01021414, NR47UY,52.0379373,0.521990199,52.61808466,1.221066848, True, True, True,75,104.7,0,0
E01018111, NR47UY,52.510002,0.091046626,52.61808466,1.221066848, True, True, True,63,93,0,0
E01026918, NR47UY,52.64635137,1.236392,52.61808466,1.221066848, True, True, True,6,5.4,0,0
E01026746, NR47UY,52.83804155,0.845574678,52.61808466,1.221066848, True, True, True,32,42.6,0,0
E01015612, NR47UY,52.57738326,-0.230997,52.61808466,1.221066848, True, True, True,81,117.9,0,0
E01030280, NR47UY,52.49059343,1.725134189,52.61808466,1.221066848, True, True, True,38,50.4,0,0
E01026529, NR47UY,52.65953035,1.250871655,52.61808466,1.221066848, True, True, True,9,8.2,0,0
E01030246, NR47UY,52.48403193,1.748874779,52.61808466,1.221066848, True, True, True,39,52,0,0
E01026785, NR47UY,52.749722,1.559316,52.61808466,1.221066848, True, True, True,32,42.8,0,0
E01026701, NR47UY,52.87254675,0.494125937,52.61808466,1.221066848, True, True, True,55,81,0,0
E01030229, NR47UY,52.35561136,1.553753585,52.61808466,1.221066848, True, True, True,38,54.5,0,0
E01030239, NR47UY,52.45105152,1.712576475,52.61808466,1.221066848, True, True, True,33,47.2,0,0
E01030132, NR47UY,52.32772499,0.785188684,52.61808466,1.221066848, True, True, True,40,54.6,0,0
E01028636, NR47UY,51.6027327,-1.248415832,52.61808466,1.221066848, True, True, True,165,254.7,0,0
E01030267, NR47UY,52.48423285,1.710879251,52.61808466,1.221066848, True, True, True,37,49.9,0,0
E01026510, NR47UY,52.62090907,1.440282814,52.61808466,1.221066848, True, True, True,16,21,0,0
E01026922, NR47UY,52.57946168,1.110327726,52.61808466,1.221066848, True, True, True,11,12.1,0,0
E01026699, NR47UY,52.751771,0.39823,52.61808466,1.221066848, True, True, True,45,65.8,0,0
E01030286, NR47UY,52.43278163,1.564585713,52.61808466,1.221066848, True, True, True,30,44.5,0,0
E01030247, NR47UY,52.48081,1.75529,52.61808466,1.221066848, True, True, True,38,51.9,0,0
E01026586, NR47UY,52.57539754,1.706209096,52.61808466,1.221066848, True, True, True,35,45.1,0,0
E01030185, NR47UY,52.09268729,1.299057062,52.61808466,1.221066848, True, True, True,67,95,0,0
E01026868, NR47UY,52.63137794,1.249004505,52.61808466,1.221066848, True, True, True,5,4,0,0
E01033541, NR47UY,52.3731342,1.116519326,52.61808466,1.221066848, True, True, True,28,38.2,0,0
E01026946, NR47UY,52.57595563,1.118291,52.61808466,1.221066848, True, True, True,11,11.6,0,0
E01026742, NR47UY,52.90821968,1.098040362,52.61808466,1.221066848, True, True, True,36,43.2,0,0
E01026609, NR47UY,52.645401,1.613839,52.61808466,1.221066848, True, True, True,27,34.5,0,0
E01026464, NR47UY,52.57511873,0.875367,52.61808466,1.221066848, True, True, True,22,28.1,0,0
E01033038, NR47UY,52.60142172,0.372211562,52.61808466,1.221066848, True, True, True,45,66.2,0,0
E01018093, NR47UY,52.66357406,0.150743316,52.61808466,1.221066848, True, True, True,58,85,0,0
E01026442, NR47UY,52.77226838,0.835542789,52.61808466,1.221066848, True, True, True,29,38.2,0,0
E01026766, NR47UY,52.88427545,1.330636331,52.61808466,1.221066848, True, True, True,30,37.5,0,0
E01026886, NR47UY,52.447314,1.192319,52.61808466,1.221066848, True, True, True,20,27.5,0,0
E01026878, NR47UY,52.49053162,1.127529495,52.61808466,1.221066848, True, True, True,18,19.9,0,0
E01026560, NR47UY,52.649113,1.329964,52.61808466,1.221066848, True, True, True,13,12.1,0,0
E01026930, NR47UY,52.60422945,1.417790327,52.61808466,1.221066848, True, True, True,16,19.8,0,0
E01026451, NR47UY,52.630013,0.896593,52.61808466,1.221066848, True, True, True,21,28.8,0,0
E01026736, NR47UY,52.92899208,1.286059309,52.61808466,1.221066848, True, True, True,34,41.6,0,0
E01026887, NR47UY,52.39834415,1.204204052,52.61808466,1.221066848, True, True, True,24,31.7,0,0
E01026877, NR47UY,52.47285812,1.141149992,52.61808466,1.221066848, True, True, True,19,22.4,0,0
E01026663, NR47UY,52.75401228,0.432053884,52.61808466,1.221066848, True, True, True,46,67.9,0,0
E01026884, NR47UY,52.56482379,1.119430134,52.61808466,1.221066848, True, True, True,11,12.4,0,0
E01030233, NR47UY,52.45921088,1.707388311,52.61808466,1.221066848, True, True, True,33,47,0,0
E01026907, NR47UY,52.6014454,1.177201657,52.61808466,1.221066848, True, True, True,5,4.6,0,0
E01026933, NR47UY,52.58074723,1.132505074,52.61808466,1.221066848, True, True, True,9,10.3,0,0
E01026540, NR47UY,52.66496463,1.298271258,52.61808466,1.221066848, True, True, True,12,10.4,0,0
E01026940, NR47UY,52.50311954,1.223732149,52.61808466,1.221066848, True, True, True,15,19.6,0,0
E01026564, NR47UY,52.68849974,1.197301477,52.61808466,1.221066848, True, True, True,13,14.2,0,0
E01026770, NR47UY,52.94320913,1.210169553,52.61808466,1.221066848, True, True, True,39,47,0,0
E01026933, NR47UY,52.58074723,1.132505074,52.61808466,1.221066848, True, True, True,9,10.3,0,0
E01030267, NR47UY,52.48423285,1.710879251,52.61808466,1.221066848, True, True, True,37,49.9,0,0
E01026620, NR47UY,52.57253865,1.71275879,52.61808466,1.221066848, True, True, True,35,44.9,0,0
E01026422, NR47UY,52.50814595,1.003131091,52.61808466,1.221066848, True, True, True,19,23.2,0,0
E01026906, NR47UY,52.59657696,1.168593215,52.61808466,1.221066848, True, True, True,6,5.9,0,0
E01030054, NR47UY,52.33949456,1.055773065,52.61808466,1.221066848, True, True, True,31,43.7,0,0
E01033440, NR47UY,52.624718,1.298951,52.61808466,1.221066848, True, True, True,11,8.9,0,0
E01026522, NR47UY,52.79340969,1.046209722,52.61808466,1.221066848, True, True, True,24,30.9,0,0
E01026423, NR47UY,52.511642,1.023304775,52.61808466,1.221066848, True, True, True,17,21.6,0,0
E01026522, NR47UY,52.79340969,1.046209722,52.61808466,1.221066848, True, True, True,24,30.9,0,0
E01026770, NR47UY,52.94320913,1.210169553,52.61808466,1.221066848, True, True, True,39,47,0,0
E01026509, NR47UY,52.628114,1.410149,52.61808466,1.221066848, True, True, True,14,18.5,0,0
E01026428, NR47UY,52.68616701,0.932244471,52.61808466,1.221066848, True, True, True,18,25,0,0
E01026744, NR47UY,52.7151387,1.417604976,52.61808466,1.221066848, True, True, True,22,28.3,0,0
E01026423, NR47UY,52.511642,1.023304775,52.61808466,1.221066848, True, True, True,17,21.6,0,0
E01026545, NR47UY,52.65060359,1.417272,52.61808466,1.221066848, True, True, True,16,22,0,0
